SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
PAISALO, EQ, 06-Feb-2026, 35.89, 35.89, 36.45, 32.51, 35.80, 35.92, 35.72, 5961223, 2129.26, 13746, 2846190, 47.75
PAKKA, EQ, 06-Feb-2026, 90.05, 90.05, 91.63, 87.50, 89.88, 89.60, 88.87, 46885, 41.67, 985, 28966, 61.78
PALASHSECU, EQ, 06-Feb-2026, 96.65, 97.50, 97.68, 94.00, 96.76, 95.22, 95.65, 3983, 3.81, 71, 1580, 39.67
PALREDTEC, EQ, 06-Feb-2026, 37.63, 38.50, 38.50, 36.08, 37.74, 37.74, 36.84, 513, 0.19, 33, 399, 77.78
PANACEABIO, EQ, 06-Feb-2026, 372.00, 367.90, 367.90, 357.00, 364.00, 363.15, 361.57, 73435, 265.52, 2926, 22829, 31.09
PANACHE, EQ, 06-Feb-2026, 342.55, 340.55, 350.00, 325.45, 340.00, 336.15, 337.32, 38642, 130.35, 1008, 16375, 42.38
PANAMAPET, EQ, 06-Feb-2026, 296.45, 298.00, 304.00, 293.05, 304.00, 300.45, 298.73, 23059, 68.89, 980, 9258, 40.15
PANSARI, BE, 06-Feb-2026, 310.00, 296.00, 314.00, 296.00, 296.00, 296.00, 296.27, 429, 1.27, 16, -, -
PAR, EQ, 06-Feb-2026, 90.93, 90.70, 92.78, 90.50, 90.65, 91.72, 90.86, 2400, 2.18, 89, 1776, 74.00
PARACABLES, EQ, 06-Feb-2026, 39.12, 39.00, 39.26, 37.60, 38.20, 38.44, 38.39, 637878, 244.85, 2903, 299184, 46.90
PARADEEP, EQ, 06-Feb-2026, 125.08, 123.60, 124.48, 121.00, 123.12, 122.66, 122.53, 3974669, 4870.04, 59693, 1379241, 34.70
PARAGMILK, EQ, 06-Feb-2026, 241.95, 241.75, 241.75, 230.95, 232.85, 232.60, 234.62, 723097, 1696.55, 13896, 275959, 38.16
PARAGON, SM, 06-Feb-2026, 42.10, 43.00, 45.00, 43.00, 44.95, 44.95, 44.39, 22800, 10.12, 19, 19200, 84.21
PARAMATRIX, SM, 06-Feb-2026, 75.05, 75.00, 77.00, 75.00, 76.80, 76.80, 75.95, 4800, 3.65, 4, 4800, 100.00
PARAMOUNT, SM, 06-Feb-2026, 42.70, 44.50, 44.50, 44.50, 44.50, 44.50, 44.50, 1200, 0.53, 1, 1200, 100.00
PARAS, EQ, 06-Feb-2026, 653.55, 652.30, 653.50, 641.10, 644.80, 643.15, 645.94, 287851, 1859.34, 10957, 113246, 39.34
PARASPETRO, BE, 06-Feb-2026, 2.36, 2.26, 2.31, 2.25, 2.25, 2.25, 2.25, 84959, 1.91, 174, -, -
PARIN, SM, 06-Feb-2026, 661.30, 604.10, 649.85, 604.10, 649.85, 649.15, 641.66, 1500, 9.62, 3, 1250, 83.33
PARKHOSPS, EQ, 06-Feb-2026, 155.52, 154.94, 155.90, 151.40, 152.10, 153.19, 154.13, 688429, 1061.08, 8622, 272815, 39.63
PARKHOTELS, EQ, 06-Feb-2026, 125.04, 125.04, 130.00, 123.81, 125.20, 125.52, 126.59, 271434, 343.62, 2930, 146607, 54.01
PARSVNATH, EQ, 06-Feb-2026, 8.90, 8.99, 8.99, 8.55, 8.55, 8.59, 8.71, 603225, 52.53, 638, 410644, 68.07
PARTH, SM, 06-Feb-2026, 221.05, 229.00, 239.05, 229.00, 239.05, 236.55, 235.09, 13200, 31.03, 23, 11600, 87.88
PASHUPATI, EQ, 06-Feb-2026, 799.90, 810.05, 816.00, 800.00, 800.00, 801.45, 807.21, 468, 3.78, 52, 442, 94.44
PASUPTAC, EQ, 06-Feb-2026, 49.36, 50.00, 50.00, 47.02, 47.30, 47.60, 48.27, 100096, 48.32, 812, 58828, 58.77
PATANJALI, EQ, 06-Feb-2026, 515.50, 517.00, 526.75, 507.10, 522.90, 524.05, 520.09, 2288281, 11901.03, 25419, 1027564, 44.91
PATELENG, EQ, 06-Feb-2026, 29.00, 28.94, 28.94, 28.35, 28.75, 28.70, 28.55, 2631658, 751.44, 8561, 903448, 34.33
PATELRMART, EQ, 06-Feb-2026, 204.25, 202.10, 203.99, 198.20, 199.00, 199.05, 200.20, 62142, 124.41, 1204, 33488, 53.89
PATILAUTOM, SM, 06-Feb-2026, 137.45, 138.00, 148.00, 136.00, 148.00, 146.80, 141.54, 27000, 38.22, 30, 22200, 82.22
PATINTLOG, EQ, 06-Feb-2026, 12.16, 12.17, 12.40, 11.88, 12.17, 12.07, 12.18, 34649, 4.22, 348, 24768, 71.48
PAUSHAKLTD, EQ, 06-Feb-2026, 469.40, 469.95, 480.90, 462.05, 465.80, 464.45, 467.68, 10899, 50.97, 891, 7038, 64.57
PAVNAIND, EQ, 06-Feb-2026, 18.86, 19.30, 19.30, 18.01, 18.30, 18.35, 18.43, 11420, 2.10, 243, 6567, 57.50
PAYTM, EQ, 06-Feb-2026, 1211.70, 1210.00, 1211.90, 1170.40, 1186.80, 1187.40, 1187.97, 2396676, 28471.82, 67217, 934595, 39.00
PCBL, EQ, 06-Feb-2026, 281.70, 282.50, 283.25, 269.00, 271.50, 271.40, 272.36, 972437, 2648.49, 20068, 364797, 37.51
PCCL, SM, 06-Feb-2026, 225.05, 233.50, 233.50, 220.20, 230.00, 229.10, 228.29, 4800, 10.96, 12, 3600, 75.00
PCJEWELLER, EQ, 06-Feb-2026, 10.10, 10.10, 10.38, 10.00, 10.15, 10.16, 10.17, 40209262, 4088.97, 22545, 13877206, 34.51
PDMJEPAPER, EQ, 06-Feb-2026, 81.58, 81.30, 82.30, 80.55, 81.00, 81.19, 81.22, 66174, 53.75, 1059, 42267, 63.87
PDSL, EQ, 06-Feb-2026, 349.25, 349.20, 349.30, 337.20, 345.00, 343.20, 342.00, 74599, 255.13, 2975, 41821, 56.06
PEARLPOLY, EQ, 06-Feb-2026, 19.07, 19.17, 19.44, 18.20, 18.50, 18.67, 18.72, 14292, 2.68, 188, 8025, 56.15
PELATRO, SM, 06-Feb-2026, 326.50, 320.00, 320.00, 302.40, 302.40, 306.50, 316.00, 5100, 16.12, 14, 5100, 100.00
PENIND, EQ, 06-Feb-2026, 176.17, 175.60, 180.55, 175.32, 177.20, 177.26, 178.07, 310616, 553.12, 6458, 138208, 44.49
PENINLAND, EQ, 06-Feb-2026, 20.76, 20.70, 20.70, 19.23, 19.68, 19.56, 19.68, 293097, 57.68, 1624, 177883, 60.69
PERFECT, SZ, 06-Feb-2026, 3.10, 3.10, 3.10, 3.10, 3.10, 3.10, 3.10, 3000, 0.09, 1, 3000, 100.00
PERSISTENT, EQ, 06-Feb-2026, 5980.50, 5937.00, 5960.50, 5741.00, 5840.00, 5852.00, 5806.79, 601645, 34936.25, 55683, 228577, 37.99
PETRONET, EQ, 06-Feb-2026, 298.85, 298.00, 298.10, 293.90, 296.60, 295.85, 295.55, 1616121, 4776.50, 22226, 975053, 60.33
PFC, EQ, 06-Feb-2026, 415.00, 412.90, 420.40, 405.90, 417.60, 419.20, 414.52, 10129279, 41987.59, 79692, 5025992, 49.62
PFIZER, EQ, 06-Feb-2026, 4697.30, 4718.00, 4718.40, 4575.10, 4601.00, 4590.30, 4610.94, 9723, 448.32, 3009, 5255, 54.05
PFOCUS, EQ, 06-Feb-2026, 267.38, 265.10, 276.75, 260.60, 262.50, 262.67, 268.35, 14856939, 39867.95, 86215, 1941909, 13.07
PFS, EQ, 06-Feb-2026, 34.03, 33.76, 33.90, 33.12, 33.80, 33.69, 33.53, 205174, 68.80, 1561, 95765, 46.68
PGEL, EQ, 06-Feb-2026, 584.95, 579.70, 588.00, 562.35, 584.95, 584.90, 574.19, 2196786, 12613.80, 32317, 600309, 27.33
PGHH, EQ, 06-Feb-2026, 11826.00, 11826.00, 11976.00, 11681.00, 11850.00, 11896.00, 11807.03, 7216, 852.00, 3990, 3314, 45.93
PGHL, EQ, 06-Feb-2026, 5244.00, 5244.00, 5244.50, 5164.50, 5180.00, 5190.00, 5192.14, 24115, 1252.08, 3616, 12245, 50.78
PGIL, EQ, 06-Feb-2026, 1877.80, 1859.00, 1861.00, 1812.10, 1826.00, 1834.80, 1837.01, 55860, 1026.16, 6870, 24455, 43.78
PGINVIT, IV, 06-Feb-2026, 92.99, 93.00, 93.64, 92.97, 93.30, 93.27, 93.28, 1293865, 1206.95, 5626, 1186922, 91.73
PHANTOMFX, SM, 06-Feb-2026, 203.50, 207.00, 208.95, 198.60, 206.00, 207.10, 203.17, 24300, 49.37, 57, 19200, 79.01
PHARMABEES, EQ, 06-Feb-2026, 22.64, 22.07, 23.20, 22.07, 22.50, 22.49, 22.41, 4586090, 1027.90, 12223, 2568742, 56.01
PHOENIXLTD, EQ, 06-Feb-2026, 1709.00, 1708.90, 1743.00, 1700.50, 1742.30, 1735.20, 1724.53, 396578, 6839.11, 34413, 235646, 59.42
PICCADIL, EQ, 06-Feb-2026, 577.10, 571.00, 590.00, 566.65, 589.95, 585.70, 576.97, 65053, 375.33, 3518, 27519, 42.30
PIDILITIND, EQ, 06-Feb-2026, 1469.60, 1475.00, 1493.60, 1471.00, 1483.40, 1489.10, 1485.66, 571034, 8483.60, 42442, 309604, 54.22
PIGL, EQ, 06-Feb-2026, 123.05, 127.80, 132.74, 122.00, 123.97, 124.79, 127.62, 137434, 175.40, 2438, 72665, 52.87
PIIND, EQ, 06-Feb-2026, 3141.80, 3120.00, 3137.40, 3089.60, 3125.10, 3129.30, 3116.00, 67954, 2117.45, 9137, 31640, 46.56
PILANIINVS, EQ, 06-Feb-2026, 4610.20, 4597.90, 4625.00, 4576.60, 4625.00, 4610.70, 4595.79, 884, 40.63, 241, 554, 62.67
PILITA, EQ, 06-Feb-2026, 8.98, 9.10, 9.10, 8.81, 8.85, 8.88, 8.92, 114078, 10.17, 311, 83297, 73.02
PINELABS, EQ, 06-Feb-2026, 219.40, 220.07, 226.50, 217.11, 217.71, 218.11, 221.02, 923370, 2040.83, 34200, 450387, 48.78
PIONEEREMB, EQ, 06-Feb-2026, 28.09, 28.21, 28.89, 27.10, 27.90, 27.94, 27.88, 14887, 4.15, 191, 8247, 55.40
PIRAMALFIN, EQ, 06-Feb-2026, 1689.60, 1683.00, 1703.60, 1676.90, 1687.10, 1689.90, 1690.90, 65726, 1111.36, 12845, 33374, 50.78
PITTIENG, EQ, 06-Feb-2026, 900.20, 894.00, 894.00, 851.50, 862.90, 877.20, 876.17, 46730, 409.43, 3526, 23635, 50.58
PIXTRANS, EQ, 06-Feb-2026, 1476.20, 1466.20, 1494.00, 1451.00, 1476.00, 1461.10, 1468.80, 7683, 112.85, 1030, 4544, 59.14
PKTEA, EQ, 06-Feb-2026, 705.00, 703.40, 703.40, 670.10, 670.10, 672.45, 679.28, 230, 1.56, 60, 131, 56.96
PLASTIBLEN, EQ, 06-Feb-2026, 158.57, 159.36, 159.36, 154.00, 154.82, 156.07, 155.73, 10258, 15.97, 490, 5526, 53.87
PLATIND, EQ, 06-Feb-2026, 229.97, 222.01, 231.88, 222.01, 228.45, 229.27, 227.58, 69406, 157.95, 1993, 16696, 24.06
PLAZACABLE, EQ, 06-Feb-2026, 40.01, 40.80, 40.98, 39.23, 39.50, 39.77, 39.81, 45327, 18.04, 1369, 14347, 31.65
PNB, EQ, 06-Feb-2026, 124.10, 123.90, 124.43, 121.25, 122.49, 122.85, 122.57, 14524956, 17803.88, 40537, 6456833, 44.45
PNBGILTS, EQ, 06-Feb-2026, 80.35, 80.25, 82.85, 79.45, 79.87, 80.09, 80.70, 384679, 310.45, 3128, 108116, 28.11
PNBHOUSING, EQ, 06-Feb-2026, 846.40, 840.40, 851.70, 832.05, 847.60, 849.25, 838.90, 1208995, 10142.24, 30220, 721176, 59.65
PNC, EQ, 06-Feb-2026, 27.55, 27.85, 27.85, 26.63, 27.00, 26.87, 27.19, 22290, 6.06, 204, 9031, 40.52
PNCINFRA, EQ, 06-Feb-2026, 232.52, 231.01, 231.92, 227.64, 229.10, 228.92, 228.89, 179234, 410.26, 5343, 114523, 63.90
PNGJL, EQ, 06-Feb-2026, 554.40, 558.00, 558.00, 545.50, 549.20, 550.10, 549.91, 226724, 1246.78, 7926, 162769, 71.79
POCL, EQ, 06-Feb-2026, 1249.60, 1236.00, 1254.50, 1197.10, 1200.30, 1201.60, 1213.43, 193209, 2344.45, 12161, 86581, 44.81
PODDARMENT, EQ, 06-Feb-2026, 247.18, 247.00, 250.70, 244.91, 247.00, 245.72, 247.42, 1082, 2.68, 35, 610, 56.38
POKARNA, EQ, 06-Feb-2026, 1106.95, 1072.50, 1082.65, 1011.60, 1013.95, 1013.80, 1042.22, 1322065, 13778.79, 51589, 165460, 12.52
POLICYBZR, EQ, 06-Feb-2026, 1552.80, 1514.00, 1541.30, 1460.00, 1487.00, 1504.90, 1517.64, 6021430, 91383.35, 171418, 3841499, 63.80
POLYCAB, EQ, 06-Feb-2026, 7536.50, 7536.50, 7643.50, 7524.00, 7611.00, 7623.50, 7600.64, 142827, 10855.76, 21593, 75941, 53.17
POLYMED, EQ, 06-Feb-2026, 1502.50, 1498.00, 1498.00, 1373.00, 1386.00, 1389.40, 1406.37, 504104, 7089.59, 32519, 179165, 35.54
POLYPLEX, EQ, 06-Feb-2026, 861.55, 860.00, 860.95, 849.80, 860.00, 855.75, 853.88, 20181, 172.32, 1466, 10598, 52.51
POLYSIL, ST, 06-Feb-2026, 212.00, 212.00, 216.05, 202.00, 215.95, 210.00, 208.69, 9000, 18.78, 17, 6500, 72.22
PONNIERODE, EQ, 06-Feb-2026, 258.30, 258.30, 262.90, 258.30, 262.00, 261.35, 260.79, 9620, 25.09, 365, 6359, 66.10
POONAWALLA, EQ, 06-Feb-2026, 410.05, 410.30, 442.40, 402.75, 441.00, 431.50, 419.09, 2140087, 8968.86, 40908, 1031381, 48.19
POSITRON, SM, 06-Feb-2026, 181.50, 183.00, 184.00, 182.00, 182.00, 182.00, 183.00, 1200, 2.20, 4, 1200, 100.00
POWERGRID, EQ, 06-Feb-2026, 289.35, 292.20, 293.50, 289.40, 292.80, 292.75, 292.01, 19951107, 58259.22, 125376, 13439917, 67.36
POWERINDIA, EQ, 06-Feb-2026, 19199.00, 20900.00, 22077.00, 20556.00, 21850.00, 21871.00, 21594.18, 993958, 214637.05, 185992, 258569, 26.01
POWERMECH, EQ, 06-Feb-2026, 2153.40, 2151.00, 2155.60, 2060.00, 2097.00, 2105.00, 2090.97, 103440, 2162.90, 14904, 43993, 42.53
PPAP, EQ, 06-Feb-2026, 193.35, 194.56, 199.99, 192.00, 198.90, 195.70, 194.08, 7594, 14.74, 651, 2997, 39.47
PPL, EQ, 06-Feb-2026, 225.10, 225.10, 230.00, 217.39, 219.00, 220.17, 220.34, 41710, 91.91, 1501, 18396, 44.10
PPLPHARMA, EQ, 06-Feb-2026, 158.60, 158.89, 159.18, 154.63, 158.20, 158.75, 156.81, 2018940, 3165.88, 23904, 785963, 38.93
PPSL, SM, 06-Feb-2026, 9.05, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 3000, 0.27, 1, 3000, 100.00
PRABHA, EQ, 06-Feb-2026, 165.88, 167.00, 169.00, 160.00, 162.00, 162.84, 163.95, 10654, 17.47, 560, 5241, 49.19
PRAENG, EQ, 06-Feb-2026, 21.83, 22.27, 22.27, 21.00, 21.68, 21.37, 21.54, 21460, 4.62, 181, 15357, 71.56
PRAJIND, EQ, 06-Feb-2026, 286.25, 288.00, 288.05, 280.65, 286.65, 285.50, 283.65, 416895, 1182.51, 12164, 121167, 29.06
PRAKASH, EQ, 06-Feb-2026, 130.04, 129.90, 131.39, 127.66, 129.90, 130.29, 129.60, 322314, 417.73, 5468, 152653, 47.36
PRAKASHSTL, BE, 06-Feb-2026, 4.70, 4.70, 4.84, 4.52, 4.59, 4.60, 4.60, 103030, 4.74, 292, -, -
PRAMARA, SM, 06-Feb-2026, 357.25, 352.00, 358.00, 350.05, 350.05, 350.70, 353.26, 13500, 47.69, 21, 5500, 40.74
PRATHAM, SM, 06-Feb-2026, 129.80, 134.60, 140.00, 132.50, 135.65, 135.65, 136.16, 4800, 6.54, 12, 3600, 75.00
PRAXIS, EQ, 06-Feb-2026, 7.56, 7.92, 7.93, 7.62, 7.93, 7.93, 7.72, 588395, 45.41, 59, 587125, 99.78
PRECAM, EQ, 06-Feb-2026, 150.85, 149.30, 149.99, 146.50, 148.28, 149.27, 148.27, 108777, 161.28, 2391, 31302, 28.78
PRECISION, SM, 06-Feb-2026, 8.85, 9.20, 9.25, 9.20, 9.25, 9.25, 9.24, 18000, 1.66, 8, 18000, 100.00
PRECOT, EQ, 06-Feb-2026, 473.50, 460.05, 483.95, 452.55, 483.80, 480.35, 470.37, 12717, 59.82, 538, 7958, 62.58
PRECWIRE, EQ, 06-Feb-2026, 248.20, 249.70, 249.77, 243.50, 243.60, 245.33, 246.42, 214673, 529.00, 6196, 85481, 39.82
PREMEXPLN, EQ, 06-Feb-2026, 482.10, 482.10, 482.50, 470.60, 471.35, 471.85, 474.05, 120467, 571.07, 4058, 60267, 50.03
PREMIER, BE, 06-Feb-2026, 3.05, 3.05, 3.19, 3.02, 3.06, 3.06, 3.07, 3444, 0.11, 37, -, -
PREMIERENE, EQ, 06-Feb-2026, 787.05, 785.95, 799.70, 781.35, 793.50, 795.55, 791.86, 961811, 7616.19, 24492, 238431, 24.79
PREMIERPOL, EQ, 06-Feb-2026, 51.46, 52.25, 53.00, 50.01, 52.95, 52.63, 51.64, 141725, 73.18, 1880, 81060, 57.20
PREMIUM, SM, 06-Feb-2026, 36.20, 36.50, 37.00, 36.50, 37.00, 37.00, 36.80, 15000, 5.52, 3, 15000, 100.00
PRESS-RE, ST, 06-Feb-2026, 9.40, 5.80, 10.50, 5.65, 9.10, 8.75, 6.43, 232800, 14.96, 177, 229600, 98.63
PRESSTONIC, SM, 06-Feb-2026, 44.40, 46.00, 53.25, 42.00, 53.25, 53.20, 51.44, 245600, 126.33, 262, 104800, 42.67
PRESTIGE, EQ, 06-Feb-2026, 1526.80, 1520.00, 1558.40, 1507.40, 1556.40, 1555.90, 1538.90, 408504, 6286.45, 18859, 207658, 50.83
PRICOLLTD, EQ, 06-Feb-2026, 584.75, 580.00, 581.00, 570.00, 579.90, 578.35, 575.21, 208382, 1198.64, 8853, 91834, 44.07
PRIMECAB, SM, 06-Feb-2026, 86.00, 86.45, 90.00, 85.00, 86.75, 86.75, 86.62, 30400, 26.33, 18, 25600, 84.21
PRIMESECU, EQ, 06-Feb-2026, 284.25, 281.30, 288.00, 280.00, 284.00, 283.10, 283.64, 30313, 85.98, 525, 22734, 75.00
PRIMO, EQ, 06-Feb-2026, 21.87, 22.35, 22.50, 21.52, 22.45, 22.28, 22.05, 91124, 20.10, 362, 75452, 82.80
PRINCEPIPE, EQ, 06-Feb-2026, 262.10, 259.20, 267.00, 251.00, 262.00, 264.44, 259.27, 225800, 585.43, 5439, 79409, 35.17
PRITI, EQ, 06-Feb-2026, 52.54, 53.98, 53.98, 51.53, 51.55, 51.68, 51.98, 3265, 1.70, 155, 1835, 56.20
PRITIKAUTO, EQ, 06-Feb-2026, 14.12, 14.12, 14.12, 13.76, 14.07, 13.95, 13.95, 112343, 15.67, 471, 72350, 64.40
PRIVISCL, EQ, 06-Feb-2026, 2823.20, 2823.20, 2823.20, 2710.00, 2756.00, 2757.80, 2756.18, 176059, 4852.50, 15530, 97520, 55.39
PRIZOR, SM, 06-Feb-2026, 273.65, 274.75, 279.35, 274.35, 279.00, 278.50, 276.66, 10000, 27.67, 22, 6800, 68.00
PRLIND, SM, 06-Feb-2026, 63.05, 61.20, 62.20, 60.00, 62.20, 62.20, 60.85, 10000, 6.09, 7, 9000, 90.00
PROFX, SM, 06-Feb-2026, 64.10, 65.00, 65.00, 65.00, 65.00, 65.00, 65.00, 4800, 3.12, 2, 4800, 100.00
PROSTARM, EQ, 06-Feb-2026, 162.42, 163.11, 164.70, 157.01, 158.70, 158.58, 159.08, 150500, 239.42, 2256, 51603, 34.29
PROTEAN, EQ, 06-Feb-2026, 623.45, 621.00, 625.00, 611.25, 625.00, 620.20, 616.66, 99597, 614.18, 5445, 50377, 50.58
PROV, SM, 06-Feb-2026, 1200.00, 1200.00, 1200.00, 1200.00, 1200.00, 1200.00, 1200.00, 320, 3.84, 1, 320, 100.00
PROZONER, BE, 06-Feb-2026, 49.15, 47.86, 50.64, 47.86, 50.64, 50.16, 49.73, 85776, 42.66, 231, -, -
PRSMJOHNSN, EQ, 06-Feb-2026, 122.40, 122.30, 126.00, 119.65, 120.00, 121.54, 122.02, 1239467, 1512.40, 13773, 225091, 18.16
PRUDENT, EQ, 06-Feb-2026, 2530.50, 2558.20, 2610.00, 2520.10, 2560.00, 2573.50, 2580.50, 125110, 3228.47, 7952, 109037, 87.15
PRUDMOULI, EQ, 06-Feb-2026, 17.91, 19.00, 19.00, 17.75, 17.90, 17.96, 17.98, 97086, 17.46, 133, 90548, 93.27
PSB, EQ, 06-Feb-2026, 27.25, 27.25, 27.32, 27.00, 27.10, 27.10, 27.15, 720235, 195.53, 2997, 352997, 49.01
PSFL, SM, 06-Feb-2026, 28.00, 27.75, 28.50, 27.75, 28.50, 28.50, 28.08, 6000, 1.69, 3, 4000, 66.67
PSPPROJECT, EQ, 06-Feb-2026, 769.60, 773.45, 790.90, 761.55, 772.00, 778.10, 779.11, 45214, 352.27, 3997, 19212, 42.49
PSRAJ, ST, 06-Feb-2026, 293.45, 278.80, 290.00, 278.80, 290.00, 290.00, 286.25, 3000, 8.59, 3, 2000, 66.67
PSUBANK, EQ, 06-Feb-2026, 892.17, 892.17, 892.17, 875.00, 887.00, 886.44, 885.25, 27536, 243.76, 769, 13731, 49.87
PSUBANKADD, EQ, 06-Feb-2026, 89.90, 89.90, 90.34, 88.21, 90.00, 89.43, 89.13, 29997, 26.74, 325, 17511, 58.38
PSUBNKBEES, EQ, 06-Feb-2026, 99.48, 100.80, 100.80, 97.65, 98.58, 98.77, 98.80, 3572533, 3529.64, 11585, 1408241, 39.42
PSUBNKIETF, EQ, 06-Feb-2026, 90.05, 90.48, 90.57, 88.56, 89.76, 89.70, 89.35, 123048, 109.95, 1078, 61574, 50.04
PTC, EQ, 06-Feb-2026, 180.70, 180.00, 181.70, 177.48, 180.09, 180.57, 179.72, 796331, 1431.17, 10802, 419528, 52.68
PTCIL, EQ, 06-Feb-2026, 17467.00, 17467.00, 17620.00, 17270.00, 17350.00, 17442.00, 17427.65, 6588, 1148.13, 1991, 2201, 33.41
PTL, EQ, 06-Feb-2026, 42.55, 43.00, 43.24, 42.16, 42.75, 42.69, 42.68, 210493, 89.85, 1230, 166915, 79.30
PUNJABCHEM, EQ, 06-Feb-2026, 1141.80, 1142.40, 1202.50, 1129.00, 1143.30, 1150.40, 1156.04, 5535, 63.99, 1349, 1914, 34.58
PURPLEUTED, SM, 06-Feb-2026, 385.80, 385.85, 395.95, 375.45, 385.00, 392.00, 384.63, 5750, 22.12, 22, 3500, 60.87
PURVA, EQ, 06-Feb-2026, 238.54, 243.50, 243.50, 233.23, 240.90, 238.38, 237.22, 54173, 128.51, 1839, 18605, 34.34
PURVFLEXI, SM, 06-Feb-2026, 69.00, 72.45, 72.45, 66.50, 70.00, 70.00, 68.99, 3200, 2.21, 4, 3200, 100.00
PUSHPA, SM, 06-Feb-2026, 89.00, 87.00, 90.00, 86.10, 89.00, 88.85, 88.22, 27000, 23.82, 23, 21000, 77.78
PVP, EQ, 06-Feb-2026, 30.23, 30.38, 30.68, 28.25, 29.50, 29.64, 29.92, 738037, 220.85, 880, 640712, 86.81
PVRINOX, EQ, 06-Feb-2026, 986.70, 984.05, 1013.00, 959.00, 1000.90, 1006.40, 990.43, 384180, 3805.02, 19054, 147766, 38.46
PVSL, EQ, 06-Feb-2026, 117.77, 116.25, 120.00, 116.25, 117.00, 118.21, 117.83, 24456, 28.82, 950, 14383, 58.81
PVTBANIETF, EQ, 06-Feb-2026, 28.95, 29.03, 29.20, 28.88, 29.20, 29.14, 29.04, 348140, 101.11, 1127, 162368, 46.64
PVTBANKADD, EQ, 06-Feb-2026, 28.80, 29.03, 29.35, 28.97, 29.35, 29.30, 29.16, 33630, 9.81, 160, 26137, 77.72
PWL, EQ, 06-Feb-2026, 121.56, 124.00, 124.00, 114.26, 115.69, 116.16, 118.72, 12407107, 14729.17, 65684, 4177629, 33.67
PYRAMID, EQ, 06-Feb-2026, 156.32, 153.35, 156.50, 153.18, 155.90, 155.66, 155.54, 3956, 6.15, 244, 2641, 66.76
QFIL, SM, 06-Feb-2026, 55.65, 58.40, 58.40, 58.40, 58.40, 58.40, 58.40, 1000, 0.58, 1, 1000, 100.00
QGOLDHALF, EQ, 06-Feb-2026, 125.67, 125.48, 125.48, 122.89, 125.15, 125.12, 124.96, 232429, 290.44, 1672, 128756, 55.40
QNIFTY, EQ, 06-Feb-2026, 2808.21, 2801.99, 2819.76, 2788.00, 2818.00, 2819.15, 2810.56, 2197, 61.75, 136, 1741, 79.24
QPOWER, EQ, 06-Feb-2026, 816.65, 810.00, 834.00, 793.45, 811.65, 819.00, 813.80, 1316274, 10711.87, 51422, 271771, 20.65
QUADFUTURE, EQ, 06-Feb-2026, 295.70, 296.00, 298.25, 288.10, 289.70, 290.10, 291.53, 188544, 549.66, 4227, 55456, 29.41
QUAL30IETF, EQ, 06-Feb-2026, 21.52, 21.41, 21.49, 21.18, 21.46, 21.38, 21.29, 313426, 66.72, 480, 250213, 79.83
QUALITY30, EQ, 06-Feb-2026, 21.04, 21.47, 21.47, 20.78, 20.88, 20.97, 20.85, 9188, 1.92, 58, 5487, 59.72
QUESS, EQ, 06-Feb-2026, 219.05, 211.82, 213.56, 208.00, 209.51, 209.84, 209.54, 207791, 435.41, 6672, 104279, 50.18
QUICKHEAL, EQ, 06-Feb-2026, 185.01, 183.00, 184.13, 179.02, 179.80, 180.03, 180.48, 90660, 163.63, 2157, 53196, 58.68
QUICKTOUCH, SM, 06-Feb-2026, 35.80, 36.00, 37.55, 35.00, 37.55, 37.05, 36.51, 40000, 14.61, 41, 28000, 70.00
RACE, EQ, 06-Feb-2026, 103.68, 106.69, 106.75, 102.01, 104.00, 103.79, 104.13, 8234, 8.57, 130, 6939, 84.27
RACLGEAR, EQ, 06-Feb-2026, 1040.60, 1040.60, 1052.00, 1025.10, 1049.00, 1043.00, 1035.84, 4346, 45.02, 646, 1757, 40.43
RADAAN, EQ, 06-Feb-2026, 3.08, 3.08, 3.20, 2.91, 3.07, 3.09, 3.06, 13685, 0.42, 117, 9409, 68.75
RADHIKAJWE, EQ, 06-Feb-2026, 68.65, 68.00, 70.35, 67.63, 69.70, 69.66, 69.18, 169645, 117.36, 2313, 62057, 36.58
RADIANTCMS, EQ, 06-Feb-2026, 45.97, 46.50, 46.50, 45.50, 45.66, 45.70, 45.77, 34938, 15.99, 887, 22178, 63.48
RADICO, EQ, 06-Feb-2026, 2767.20, 2768.70, 2768.70, 2695.00, 2730.00, 2727.20, 2713.57, 308315, 8366.36, 32314, 182932, 59.33
RADIOCITY, EQ, 06-Feb-2026, 6.22, 6.37, 6.37, 6.16, 6.20, 6.22, 6.20, 39651, 2.46, 113, 33920, 85.55
RAILTEL, EQ, 06-Feb-2026, 330.80, 329.75, 329.75, 322.50, 323.45, 324.00, 324.59, 612646, 1988.57, 11774, 230514, 37.63
RAIN, EQ, 06-Feb-2026, 164.29, 165.00, 167.42, 161.02, 161.85, 161.95, 163.44, 3019873, 4935.74, 24797, 994898, 32.95
